STATEFP,COUNTYFP,TRACTCE,geocode,NAME.x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME.y,total_pop,total_HU,total_vacant,med_HH_Income,workfulltime_ins,HH_SSIncome,B17006_006E,disabled_belpov,disabled_nopov,HH_oneworker,HH_oneearner,B10010_003E,child_disabled_publicins,child_disabled_privateins,B27003_001E,B27002_001E,totalpop_35_64,empins_35_64,indins_35_64,medicare_35_64,medicaid_35_64,tricare_35_64,VAins35_64,blackpop,whitepop,poverty,childpop,povertychild,internetaccess,HHwithchildSNAP,ownernovehicle,renternovehicle,racehispanic,PCTdisabled_belpov,PCTdisabled_nopov,PCTHH_oneworker,PCTHH_oneearner,PCT_RecSSI,PCTchild_disabled_publicins,PCTchild_disabled_privateins,PCTPrivate35_64,PCTPublic35_64,PCTblack,PCTwhite,PCTpov,PCTchildpov,PCTvacant,PCTinternetaccess,PCTfamiliesSNAP,PCTnovehicle,PCThispanic,geometry
42,101,006000,42101006000,60,Census Tract 60,G5020,S,1071395,0,39.9115855,-75.2382191,"Census Tract 60, Philadelphia County, Pennsylvania",6239,2400,293,46987,1863,101,82,24,430,1316,777,NA,1177,1091,6239,6239,2444,1523,164,16,284,0,0,4751,451,1182,1632,392,1842,974,206,563,410,0.00384677,0.068921301,0.210931239,0.124539189,0.042083333,0.188652028,0.174867767,0.690261866,0.122749591,0.76150024,0.072287226,0.189453438,0.240196078,0.122083333,0.7675,0.405833333,0.320416667,0.06571566,"MULTIPOLYGON (((-75.24467 39.91558, -75.24438 39.91573, -75.2441 39.91587, -75.24382 39.91603, -75.24355 39.91618, -75.24328 39.91635, -75.24302 39.91651, -75.24288 39.91661, -75.24276 39.91669, -75.24245 39.91691, -75.24109 39.91787, -75.23951 39.91898, -75.23946 39.91894, -75.23883 39.91839, -75.23861 39.9182, -75.23835 39.91797, -75.23812 39.9178, -75.23792 39.91762, -75.23767 39.91741, -75.23743 39.91721, -75.23692 39.9168, -75.23651 39.91645, -75.23603 39.91604, -75.23463 39.91485, -75.23374 39.91407, -75.23349 39.91382, -75.23303 39.91341, -75.23283 39.91323, -75.23222 39.91275, -75.23166 39.91225, -75.23108 39.91179, -75.23079 39.91155, -75.23064 39.91138, -75.23051 39.9112, -75.23056 39.91117, -75.23065 39.91112, -75.23119 39.9107, -75.23162 39.91038, -75.2317 39.91033, -75.23185 39.91021, -75.23189 39.91018, -75.23196 39.91011, -75.232 39.91007, -75.23219 39.9099, -75.23244 39.90967, -75.2327 39.90942, -75.23293 39.90918, -75.23309 39.909, -75.23497 39.90687, -75.23529 39.90655, -75.2362 39.9058, -75.23658 39.90554, -75.23699 39.9053, -75.23734 39.90511, -75.23785 39.90486, -75.2382 39.90471, -75.23861 39.90454, -75.2394 39.90431, -75.24 39.90418, -75.24015 39.90415, -75.24033 39.90411, -75.24058 39.90406, -75.24061 39.90419, -75.24115 39.90596, -75.24134 39.90656, -75.24156 39.90726, -75.24211 39.90899, -75.24211 39.909, -75.2425 39.91017, -75.24283 39.91127, -75.24287 39.9114, -75.24322 39.91249, -75.24337 39.913, -75.24323 39.91311, -75.24338 39.91349, -75.24355 39.91368, -75.24361 39.91379, -75.24385 39.91409, -75.24413 39.91445, -75.24466 39.91511, -75.24493 39.91545, -75.24467 39.91558)))"
42,101,006100,42101006100,61,Census Tract 61,G5020,S,535234,0,39.9149909,-75.2288106,"Census Tract 61, Philadelphia County, Pennsylvania",2784,1193,110,37521,936,150,24,94,322,541,169,NA,274,401,2784,2784,1216,619,37,0,261,0,15,2437,168,611,621,119,839,352,89,73,1,0.033764368,0.11566092,0.194324713,0.060704023,0.125733445,0.09841954,0.144037356,0.539473684,0.226973684,0.875359195,0.060344828,0.219468391,0.191626409,0.092204526,0.70326907,0.295054484,0.135792121,0.000359195,"MULTIPOLYGON (((-75.23416 39.91519, -75.23327 39.91582, -75.23299 39.91602, -75.23269 39.91622, -75.23243 39.91641, -75.23218 39.91659, -75.23161 39.91698, -75.23109 39.91734, -75.23061 39.91768, -75.23009 39.91805, -75.22943 39.91851, -75.22877 39.91897, -75.22815 39.91941, -75.22754 39.91984, -75.22704 39.91943, -75.22684 39.91926, -75.22664 39.91909, -75.22595 39.91857, -75.22588 39.91852, -75.22584 39.9185, -75.22421 39.91783, -75.22324 39.91759, -75.2242 39.9162, -75.22461 39.91561, -75.22499 39.91506, -75.22523 39.91472, -75.22553 39.91428, -75.22571 39.91402, -75.22587 39.91378, -75.22649 39.91285, -75.22665 39.91261, -75.22681 39.91238, -75.22696 39.91214, -75.22712 39.91191, -75.22727 39.91168, -75.22759 39.91121, -75.22791 39.91074, -75.22808 39.91051, -75.22824 39.91028, -75.22841 39.91006, -75.22859 39.90983, -75.22877 39.90961, -75.22885 39.90951, -75.229 39.90933, -75.22914 39.90917, -75.22918 39.90913, -75.22927 39.90903, -75.23042 39.91105, -75.23051 39.9112, -75.23064 39.91138, -75.23079 39.91155, -75.23108 39.91179, -75.23166 39.91225, -75.23222 39.91275, -75.23283 39.91323, -75.23303 39.91341, -75.23349 39.91382, -75.23374 39.91407, -75.23463 39.91485, -75.23416 39.91519)))"
42,101,006300,42101006300,63,Census Tract 63,G5020,S,555597,0,39.9210844,-75.2399761,"Census Tract 63, Philadelphia County, Pennsylvania",4069,1523,413,29307,1266,159,8,235,212,904,357,NA,850,532,4063,4063,1604,511,58,7,549,0,0,3286,155,1492,962,390,915,612,172,446,327,0.057753748,0.052101253,0.222167609,0.087736545,0.104399212,0.208896535,0.130744655,0.354738155,0.346633416,0.807569427,0.038092898,0.366674859,0.405405405,0.271175312,0.600787919,0.401838477,0.40577807,0.080363726,"MULTIPOLYGON (((-75.2469 39.91857, -75.24686 39.91876, -75.24634 39.91908, -75.24585 39.91941, -75.24563 39.91957, -75.2455 39.91967, -75.2453 39.91981, -75.24527 39.91983, -75.24425 39.92055, -75.24268 39.92164, -75.24131 39.92261, -75.24044 39.92323, -75.23967 39.92378, -75.23889 39.92431, -75.23844 39.92466, -75.23816 39.92484, -75.23743 39.92535, -75.23683 39.92576, -75.23639 39.92608, -75.23603 39.92632, -75.23559 39.92664, -75.23433 39.92557, -75.23389 39.9252, -75.23372 39.92506, -75.23353 39.9249, -75.23312 39.92456, -75.23296 39.92441, -75.23273 39.92422, -75.23244 39.92397, -75.23293 39.92362, -75.2336 39.92315, -75.23375 39.92305, -75.23419 39.92273, -75.23499 39.92217, -75.2357 39.92167, -75.2365 39.92111, -75.23671 39.92096, -75.23679 39.9209, -75.23721 39.9206, -75.23747 39.92042, -75.23772 39.92025, -75.23819 39.91991, -75.23873 39.91953, -75.23923 39.91918, -75.23951 39.91898, -75.24109 39.91787, -75.24245 39.91691, -75.24276 39.91669, -75.24288 39.91661, -75.24302 39.91651, -75.24328 39.91635, -75.24355 39.91618, -75.24382 39.91603, -75.2441 39.91587, -75.24438 39.91573, -75.24467 39.91558, -75.24493 39.91545, -75.24531 39.91592, -75.24579 39.91654, -75.24631 39.91718, -75.24679 39.91792, -75.24687 39.9181, -75.24692 39.91831, -75.2469 39.91857)))"
42,101,006400,42101006400,64,Census Tract 64,G5020,S,642367,16085,39.9251805,-75.2428396,"Census Tract 64, Philadelphia County, Pennsylvania",4711,1630,84,32191,1208,141,78,207,181,507,292,NA,1361,304,4694,4694,1692,532,25,64,642,0,0,3954,291,1532,1510,693,1130,1186,197,143,57,0.043939716,0.038420717,0.107620463,0.061982594,0.086503067,0.288898323,0.064529824,0.329196217,0.417257683,0.839312248,0.061770325,0.325196349,0.458940397,0.051533742,0.693251534,0.727607362,0.208588957,0.012099342,"MULTIPOLYGON (((-75.24776 39.92171, -75.24769 39.92179, -75.24755 39.92191, -75.24745 39.92206, -75.24734 39.92217, -75.24732 39.92218, -75.24736 39.92244, -75.24724 39.92252, -75.24715 39.9226, -75.24702 39.9227, -75.24672 39.92294, -75.2466 39.92304, -75.24644 39.92318, -75.24634 39.92328, -75.24626 39.9234, -75.24622 39.92353, -75.24619 39.92368, -75.24616 39.92396, -75.24612 39.92405, -75.24609 39.92416, -75.24605 39.92423, -75.24604 39.92426, -75.24603 39.92429, -75.246 39.92435, -75.24599 39.92437, -75.24594 39.92445, -75.24593 39.92447, -75.24586 39.92458, -75.24581 39.92466, -75.24579 39.9247, -75.24575 39.92478, -75.24572 39.92482, -75.24568 39.92488, -75.24564 39.92494, -75.24558 39.92501, -75.24555 39.92504, -75.24544 39.92516, -75.24526 39.92542, -75.2452 39.92555, -75.24513 39.92566, -75.24505 39.92577, -75.24499 39.92584, -75.24487 39.92589, -75.24476 39.92595, -75.24462 39.926, -75.24452 39.92606, -75.2444 39.92613, -75.24434 39.92625, -75.2443 39.92635, -75.24433 39.92648, -75.24441 39.92657, -75.2445 39.92664, -75.24451 39.92665, -75.24458 39.92675, -75.2446 39.92686, -75.24458 39.927, -75.24458 39.92718, -75.24455 39.92728, -75.2445 39.92741, -75.24448 39.92743, -75.24443 39.92753, -75.24434 39.92766, -75.24427 39.9278, -75.2442 39.92789, -75.24412 39.92801, -75.24406 39.92815, -75.244 39.92836, -75.24398 39.92848, -75.24397 39.92865, -75.24397 39.9288, -75.24397 39.92918, -75.24397 39.92943, -75.24397 39.92947, -75.24397 39.9295, -75.24397 39.92953, -75.24397 39.9296, -75.24398 39.92968, -75.24398 39.92971, -75.24401 39.92979, -75.2441 39.92986, -75.24419 39.9299, -75.24428 39.92996, -75.24435 39.93004, -75.24441 39.93016, -75.24443 39.93029, -75.24438 39.9304, -75.24427 39.93049, -75.24413 39.93056, -75.24395 39.93065, -75.24381 39.93073, -75.24369 39.93082, -75.24364 39.9309, -75.24356 39.93087, -75.24307 39.93074, -75.2429 39.93071, -75.24075 39.93026, -75.2393 39.92981, -75.23773 39.92932, -75.237 39.92918, -75.23629 39.92904, -75.23593 39.92898, -75.23559 39.92891, -75.23548 39.92888, -75.23699 39.92782, -75.23657 39.92747, -75.23629 39.92723, -75.23559 39.92664, -75.23603 39.92632, -75.23639 39.92608, -75.23683 39.92576, -75.23743 39.92535, -75.23816 39.92484, -75.23844 39.92466, -75.23889 39.92431, -75.23967 39.92378, -75.24044 39.92323, -75.24131 39.92261, -75.24268 39.92164, -75.24425 39.92055, -75.24527 39.91983, -75.2453 39.91981, -75.2455 39.91967, -75.24563 39.91957, -75.24585 39.91941, -75.24634 39.91908, -75.24686 39.91876, -75.24724 39.91864, -75.24734 39.91854, -75.24738 39.91869, -75.24742 39.91882, -75.24755 39.91902, -75.2476 39.91908, -75.24746 39.91908, -75.24745 39.91916, -75.24748 39.91924, -75.2475 39.91927, -75.24758 39.9194, -75.24762 39.91952, -75.24762 39.91967, -75.2476 39.9199, -75.24758 39.91998, -75.24753 39.9201, -75.24749 39.92021, -75.24748 39.92033, -75.24747 39.92045, -75.24746 39.92052, -75.24746 39.92059, -75.24747 39.92072, -75.24747 39.92097, -75.24746 39.92134, -75.24748 39.9215, -75.24751 39.92161, -75.24763 39.92156, -75.2477 39.92156, -75.24776 39.92171)))"
42,101,026800,42101026800,268,Census Tract 268,G5020,S,774267,0,40.0555493,-75.139929,"Census Tract 268, Philadelphia County, Pennsylvania",4614,2014,265,41220,1281,313,0,179,489,842,330,NA,419,178,4334,4334,1633,653,0,60,528,0,0,3611,450,1099,615,231,1583,462,65,645,373,0.038794972,0.105981795,0.18248808,0.071521456,0.155412115,0.090810577,0.03857824,0.399877526,0.360073484,0.782618119,0.097529259,0.238188123,0.375609756,0.131578947,0.785998014,0.22939424,0.352532274,0.080840919,"MULTIPOLYGON (((-75.14372 40.0513, -75.14361 40.05183, -75.14357 40.05212, -75.14357 40.0523, -75.14319 40.05381, -75.14307 40.05436, -75.14298 40.05479, -75.14285 40.05536, -75.14251 40.05691, -75.14229 40.05794, -75.14218 40.05842, -75.14184 40.05995, -75.14151 40.06147, -75.14117 40.06301, -75.14093 40.06406, -75.14092 40.06414, -75.1409 40.06424, -75.14085 40.06421, -75.14071 40.06413, -75.14058 40.06406, -75.13943 40.06336, -75.13936 40.06332, -75.13935 40.06331, -75.13931 40.06329, -75.13908 40.06315, -75.13893 40.06307, -75.13821 40.06266, -75.13695 40.06193, -75.13672 40.06182, -75.13653 40.06173, -75.13519 40.06103, -75.13512 40.06099, -75.13514 40.06096, -75.13515 40.06095, -75.13519 40.06089, -75.1352 40.06087, -75.13522 40.06083, -75.13527 40.06076, -75.13541 40.06052, -75.13619 40.05926, -75.13663 40.05919, -75.1368 40.05913, -75.1369 40.05907, -75.13702 40.05877, -75.13686 40.05867, -75.13658 40.05857, -75.13685 40.05737, -75.1371 40.05622, -75.13739 40.05486, -75.13777 40.05311, -75.1381 40.05159, -75.13848 40.04988, -75.13876 40.04856, -75.13911 40.04701, -75.1399 40.04711, -75.14069 40.04722, -75.14172 40.04734, -75.14185 40.04736, -75.14272 40.04747, -75.14286 40.04749, -75.14252 40.04904, -75.14216 40.05056, -75.14221 40.05056, -75.14359 40.05074, -75.14384 40.05077, -75.14372 40.0513)))"
42,101,014400,42101014400,144,Census Tract 144,G5020,S,609443,0,39.9722286,-75.1400952,"Census Tract 144, Philadelphia County, Pennsylvania",5090,2446,199,117904,2964,190,44,138,104,956,224,NA,179,409,5090,5090,1656,1220,103,0,217,0,0,490,3316,891,478,159,2038,117,246,262,1257,0.027111984,0.02043222,0.187819253,0.044007859,0.077677841,0.035166994,0.080353635,0.798913043,0.131038647,0.096267191,0.651473477,0.175049116,0.332635983,0.081357318,0.833197056,0.047833197,0.207686018,0.246954813,"MULTIPOLYGON (((-75.14645 39.97086, -75.14632 39.97156, -75.14608 39.97283, -75.14583 39.97421, -75.14556 39.97564, -75.14471 39.97553, -75.14384 39.97542, -75.14334 39.97536, -75.1429 39.9753, -75.1422 39.97521, -75.14198 39.97519, -75.14125 39.9751, -75.14099 39.97506, -75.14041 39.97499, -75.13971 39.9749, -75.13902 39.97481, -75.13843 39.97474, -75.13786 39.97467, -75.13737 39.9746, -75.13662 39.97451, -75.13559 39.97438, -75.13507 39.97431, -75.13463 39.97426, -75.13456 39.97426, -75.13447 39.97425, -75.13404 39.9742, -75.13343 39.97412, -75.13337 39.97409, -75.13346 39.97393, -75.13377 39.97339, -75.13406 39.9729, -75.1344 39.9723, -75.13441 39.97169, -75.13442 39.97093, -75.13444 39.97037, -75.13443 39.9702, -75.13443 39.96909, -75.13443 39.96879, -75.13514 39.96869, -75.13535 39.96873, -75.13574 39.9688, -75.13622 39.96888, -75.13679 39.96899, -75.13725 39.96907, -75.13776 39.96917, -75.13801 39.96922, -75.1385 39.96931, -75.13859 39.96933, -75.139 39.96941, -75.13958 39.96952, -75.1398 39.96954, -75.14066 39.96965, -75.14152 39.96976, -75.14237 39.96987, -75.1431 39.96995, -75.14359 39.97001, -75.14406 39.97007, -75.14502 39.97019, -75.14586 39.9703, -75.14654 39.97038, -75.14645 39.97086)))"
42,101,036600,42101036600,366,Census Tract 366,G5020,S,1150250,1548489,39.9469291,-75.1404797,"Census Tract 366, Philadelphia County, Pennsylvania",2337,1205,229,144659,1247,0,0,7,45,524,54,NA,15,177,2305,2305,884,602,76,0,28,0,0,153,1723,47,162,0,1166,0,20,151,272,0.002995293,0.019255456,0.224219084,0.023106547,0,0.006418485,0.075738126,0.766968326,0.031674208,0.065468549,0.737270004,0.020111254,0,0.190041494,0.967634855,0,0.141908714,0.116388532,"MULTIPOLYGON (((-75.14694 39.92786, -75.1467 39.92887, -75.14669 39.92899, -75.14646 39.93003, -75.14641 39.93011, -75.14637 39.93023, -75.14617 39.93132, -75.14608 39.93171, -75.146 39.93209, -75.14591 39.93254, -75.14584 39.93283, -75.14576 39.9332, -75.1457 39.93344, -75.14539 39.93338, -75.14538 39.93345, -75.14536 39.93354, -75.14534 39.9336, -75.14534 39.93362, -75.14511 39.93459, -75.14489 39.93547, -75.14486 39.93558, -75.14452 39.93655, -75.14411 39.93784, -75.144 39.93828, -75.14388 39.93878, -75.144 39.9388, -75.14413 39.93882, -75.14453 39.93887, -75.14446 39.93918, -75.14436 39.93961, -75.14425 39.9401, -75.14406 39.94097, -75.14393 39.94158, -75.14385 39.94193, -75.14364 39.94288, -75.14352 39.94345, -75.14337 39.94414, -75.14333 39.94431, -75.14311 39.94526, -75.14288 39.94631, -75.14285 39.94641, -75.14281 39.94664, -75.14267 39.94725, -75.14261 39.94752, -75.14257 39.9477, -75.14247 39.94812, -75.14247 39.94817, -75.14219 39.94814, -75.14205 39.94812, -75.14194 39.94868, -75.14177 39.94984, -75.14177 39.94988, -75.14175 39.94999, -75.1415 39.95138, -75.14147 39.9517, -75.14145 39.95217, -75.14148 39.95257, -75.14154 39.95335, -75.14157 39.95361, -75.14158 39.95369, -75.14159 39.95376, -75.14161 39.95408, -75.14161 39.95413, -75.14161 39.95418, -75.14161 39.95425, -75.14162 39.95436, -75.14162 39.95502, -75.14162 39.95529, -75.14161 39.95549, -75.14159 39.95565, -75.14159 39.95575, -75.14158 39.95588, -75.14157 39.95594, -75.14147 39.95674, -75.14145 39.95683, -75.14142 39.95706, -75.14141 39.95712, -75.141 39.95706, -75.14073 39.95703, -75.14038 39.95698, -75.13995 39.95693, -75.13971 39.95771, -75.13922 39.95927, -75.1389 39.9603, -75.13886 39.96043, -75.13859 39.96129, -75.13845 39.96176, -75.13827 39.96232, -75.13808 39.96294, -75.13717 39.96282, -75.13675 39.96277, -75.1364 39.96252, -75.1363 39.96245, -75.13624 39.96242, -75.13629 39.96229, -75.13652 39.96173, -75.13617 39.96165, -75.13623 39.9616, -75.13607 39.96149, -75.1359 39.96139, -75.13573 39.96128, -75.13559 39.96118, -75.13522 39.96107, -75.13455 39.9606, -75.1347 39.96047, -75.13515 39.96077, -75.13605 39.96097, -75.13656 39.96108, -75.13664 39.96088, -75.13631 39.96081, -75.13534 39.96057, -75.1354 39.96047, -75.13477 39.96033, -75.1347 39.96029, -75.13477 39.96011, -75.13435 39.96, -75.13433 39.95999, -75.13439 39.9599, -75.13174 39.95984, -75.1304 39.95874, -75.13059 39.95861, -75.13178 39.95732, -75.13246 39.95636, -75.1337 39.95462, -75.13376 39.95446, -75.13385 39.95422, -75.13417 39.95341, -75.13427 39.95316, -75.13431 39.95306, -75.13434 39.95297, -75.13435 39.95294, -75.13437 39.9529, -75.13439 39.95286, -75.13443 39.95274, -75.13464 39.95222, -75.13524 39.95068, -75.13544 39.9494, -75.13547 39.94918, -75.13561 39.94831, -75.13582 39.94697, -75.13595 39.94606, -75.136 39.94564, -75.13608 39.94497, -75.13627 39.94328, -75.13626 39.94293, -75.13626 39.94264, -75.13626 39.94048, -75.13625 39.94021, -75.13622 39.93976, -75.1362 39.93866, -75.13623 39.9377, -75.13622 39.93748, -75.1362 39.93679, -75.13618 39.93655, -75.13619 39.9359, -75.13606 39.93449, -75.13606 39.93436, -75.13607 39.93383, -75.13609 39.93365, -75.13615 39.93297, -75.13607 39.93249, -75.136 39.93205, -75.13554 39.92924, -75.13553 39.92916, -75.13535 39.92866, -75.1349 39.92735, -75.13478 39.92701, -75.13448 39.92617, -75.1343 39.92578, -75.14026 39.92635, -75.14059 39.92644, -75.14083 39.92702, -75.14088 39.92712, -75.14089 39.92723, -75.14151 39.92744, -75.14166 39.92748, -75.14182 39.92741, -75.14188 39.92732, -75.1421 39.92702, -75.14355 39.92721, -75.14478 39.92737, -75.14492 39.92738, -75.14501 39.9274, -75.14609 39.92755, -75.14628 39.92757, -75.14641 39.92759, -75.14666 39.92762, -75.14699 39.92766, -75.14694 39.92786)))"
42,101,020900,42101020900,209,Census Tract 209,G5020,S,521767,35427,40.0186576,-75.2089795,"Census Tract 209, Philadelphia County, Pennsylvania",3172,1427,90,95605,1723,74,0,12,125,577,99,NA,74,216,3131,3131,868,580,113,0,99,0,0,407,2502,260,308,0,1302,41,44,130,243,0.003783102,0.039407314,0.181904161,0.031210593,0.051857043,0.02332913,0.068095839,0.798387097,0.1140553,0.128310214,0.788776797,0.081967213,0,0.063069376,0.912403644,0.028731605,0.121934128,0.076607818,"MULTIPOLYGON (((-75.21484 40.02059, -75.21396 40.021, -75.2136 40.02116, -75.21327 40.0213, -75.21275 40.02154, -75.21208 40.02067, -75.21193 40.02074, -75.21156 40.0209, -75.21109 40.02111, -75.21055 40.02135, -75.21003 40.02159, -75.20955 40.0218, -75.2094 40.02187, -75.20921 40.0219, -75.20849 40.02265, -75.20803 40.02311, -75.20773 40.02378, -75.2075 40.02333, -75.20754 40.02173, -75.20754 40.02123, -75.20756 40.02053, -75.20758 40.02021, -75.20757 40.01985, -75.20759 40.01954, -75.20608 40.01983, -75.20406 40.02021, -75.20399 40.02016, -75.20394 40.0201, -75.20366 40.01968, -75.20358 40.01957, -75.20355 40.01948, -75.20346 40.01908, -75.20342 40.01876, -75.20346 40.01873, -75.203 40.01753, -75.20375 40.01666, -75.20425 40.01691, -75.20562 40.01711, -75.20722 40.01667, -75.20718 40.01655, -75.20697 40.01595, -75.20714 40.01565, -75.2069 40.01496, -75.20697 40.01477, -75.20752 40.01331, -75.20801 40.013, -75.20865 40.01344, -75.21001 40.01411, -75.21222 40.01546, -75.21346 40.01656, -75.21349 40.01658, -75.21364 40.01672, -75.21427 40.01727, -75.21475 40.01778, -75.21426 40.01799, -75.2137 40.01819, -75.21312 40.01859, -75.213 40.01865, -75.21344 40.01922, -75.21393 40.01985, -75.2144 40.02024, -75.21442 40.02025, -75.21484 40.02059)))"
42,101,021000,42101021000,210,Census Tract 210,G5020,S,858218,55718,40.024473,-75.2151045,"Census Tract 210, Philadelphia County, Pennsylvania",5422,2489,157,79264,2772,99,0,2,466,1076,219,NA,138,392,5417,5417,2235,1663,190,55,210,0,0,420,4780,757,378,0,2172,25,134,100,378,0.000368868,0.085946145,0.198450756,0.040391,0.03977501,0.025451863,0.072298045,0.829082774,0.118568233,0.077462191,0.881593508,0.139616378,0,0.063077541,0.872639614,0.010044194,0.09401366,0.069715972,"MULTIPOLYGON (((-75.22346 40.02415, -75.22306 40.02454, -75.22302 40.02461, -75.22301 40.02463, -75.22295 40.02467, -75.22287 40.02479, -75.22268 40.02508, -75.22248 40.02537, -75.22228 40.02567, -75.22225 40.02571, -75.22218 40.02572, -75.22103 40.02623, -75.2206 40.02574, -75.2197 40.02614, -75.21939 40.02632, -75.2194 40.02633, -75.21918 40.02631, -75.21884 40.0266, -75.21822 40.0269, -75.21757 40.02718, -75.21663 40.0276, -75.21583 40.02795, -75.21504 40.02832, -75.21419 40.0287, -75.21333 40.02906, -75.21131 40.02997, -75.21059 40.02903, -75.21026 40.02849, -75.20997 40.028, -75.20947 40.02698, -75.20944 40.02693, -75.20903 40.02619, -75.20862 40.02542, -75.2082 40.02465, -75.20773 40.02378, -75.20803 40.02311, -75.20849 40.02265, -75.20921 40.0219, -75.2094 40.02187, -75.20955 40.0218, -75.21003 40.02159, -75.21055 40.02135, -75.21109 40.02111, -75.21156 40.0209, -75.21193 40.02074, -75.21208 40.02067, -75.21275 40.02154, -75.21327 40.0213, -75.2136 40.02116, -75.21396 40.021, -75.21484 40.02059, -75.21442 40.02025, -75.2144 40.02024, -75.21393 40.01985, -75.21344 40.01922, -75.213 40.01865, -75.21312 40.01859, -75.2137 40.01819, -75.21426 40.01799, -75.21475 40.01778, -75.21575 40.01884, -75.21635 40.01948, -75.21806 40.02094, -75.21854 40.02119, -75.21897 40.02141, -75.21958 40.02171, -75.21992 40.02188, -75.22189 40.02253, -75.22215 40.02261, -75.22302 40.02323, -75.22369 40.02371, -75.22346 40.02415)))"
42,101,021100,42101021100,211,Census Tract 211,G5020,S,554014,0,40.026385,-75.2064504,"Census Tract 211, Philadelphia County, Pennsylvania",2514,1286,0,64770,1026,0,0,96,51,687,226,NA,93,391,2502,2502,870,625,92,5,70,0,0,249,1789,296,404,28,1268,47,7,105,350,0.038186158,0.020286396,0.27326969,0.089896579,0,0.03699284,0.155529037,0.824137931,0.086206897,0.099045346,0.711614956,0.117740652,0.069306931,0,0.98600311,0.036547434,0.087091757,0.139220366,"MULTIPOLYGON (((-75.21131 40.02997, -75.20945 40.03081, -75.2088 40.03108, -75.20876 40.0311, -75.20871 40.03112, -75.20853 40.03121, -75.20847 40.03123, -75.20771 40.03157, -75.20704 40.03186, -75.2065 40.0321, -75.20557 40.03251, -75.20541 40.03231, -75.20481 40.03151, -75.2046 40.03122, -75.20457 40.03117, -75.20452 40.03111, -75.20429 40.0308, -75.20385 40.03019, -75.20341 40.02956, -75.20434 40.02916, -75.20502 40.02887, -75.20537 40.02873, -75.20562 40.02866, -75.20508 40.0279, -75.20454 40.02717, -75.20401 40.02644, -75.20359 40.02607, -75.20323 40.02584, -75.2025 40.02561, -75.20255 40.02545, -75.20185 40.02529, -75.20195 40.02495, -75.20239 40.02502, -75.20273 40.02463, -75.20298 40.0246, -75.20294 40.02435, -75.20284 40.02383, -75.20322 40.02366, -75.20448 40.02094, -75.20406 40.02021, -75.20608 40.01983, -75.20759 40.01954, -75.20757 40.01985, -75.20758 40.02021, -75.20756 40.02053, -75.20754 40.02123, -75.20754 40.02173, -75.2075 40.02333, -75.20773 40.02378, -75.2082 40.02465, -75.20862 40.02542, -75.20903 40.02619, -75.20944 40.02693, -75.20947 40.02698, -75.20997 40.028, -75.21026 40.02849, -75.21059 40.02903, -75.21131 40.02997)))"
